getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "WalkingWR""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-02-14 10:32:36.205667+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RequestRoutingPathPoints in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.205701+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.205803+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.205879+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key MKDirectionsShouldOverrideRouteOptionsSupported in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.205912+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key MKDirectionsShouldOverrideRouteOptionsSupported in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.205942+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.205969+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206022+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:36.206084+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ShouldUseServerArrivalParameters in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206112+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ShouldUseServerArrivalParameters in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206141+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206166+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206199+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ShouldRequestJunctionView in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206224+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ShouldRequestJunctionView in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206248+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206262+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206279+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key EnableEVRouting in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206293+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key EnableEVRouting in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206307+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206321+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206340+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ETATrafficBannerRequestQueuing in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206354+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ETATrafficBannerRequestQueuing in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206369+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206383+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206400+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DirectionsTrafficBannerRequestQueuing in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206413+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DirectionsTrafficBannerRequestQueuing in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206428+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206442+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206459+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DrivingMultiWaypointRoutesEnabled in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206473+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DrivingMultiWaypointRoutesEnabled in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206488+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206501+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206518+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key QTI2MkRENTQtQ0NC in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206531+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key QTI2MkRENTQtQ0NC in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206546+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206560+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206577+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NzIwRENDRDAtNzJD in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206591+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NzIwRENDRDAtNzJD in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206606+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206619+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206636+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key TransitTextInPlanningArtwork in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206650+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key TransitTextInPlanningArtwork in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206664+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206678+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206695+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key TransitListInstructionTimeText in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206709+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key TransitListInstructionTimeText in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206724+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206738+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206755+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key TransitPayEnabled in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206768+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key TransitPayEnabled in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206783+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206797+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206814+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key LocalizationCapabilitiesSupportedPhoneticTypes in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206828+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key LocalizationCapabilitiesSupportedPhoneticTypes in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206845+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key SKURegionsServiceAllowlist in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206859+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key SKURegionsServiceAllowlist in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206874+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206887+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206906+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ShouldRequestWGS84Elevations in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206921+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ShouldRequestWGS84Elevations in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206936+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206950+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.206992+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key _debug_RefTimeValid in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207010+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key _debug_RefTimeValid in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207026+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key _debug_RefTimeOffset in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207040+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key _debug_RefTimeOffset in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207056+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ChildSuppressionEnabled in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207069+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ChildSuppressionEnabled in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207085+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207098+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207116+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key GEODirectionsRequestDefaultPriority in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207129+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key GEODirectionsRequestDefaultPriority in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207145+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207159+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:36.207222+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOXPC] using xpc foreground uid 501
2026-02-14 10:32:36.207256+0000 0x28cead0  Default     0x0                  35254  0    WalkingWR: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d242d0] activating connection: mach=true listener=false peer=false name=com.apple.geod
2026-02-14 10:32:36.207364+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (GeoAnalytics) [com.apple.GeoAnalytics:GEOAPRemote] -[GEOAPServiceRemote reportDailyUsageCountType:usageString:usageBool:appId:completion:]
2026-02-14 10:32:36.207748+0000 0x28cf01e  Debug       0x0                  35254  0    WalkingWR: (GeoAnalytics) [com.apple.GeoAnalytics:GEOAPRemote] complete -[GEOAPServiceRemote reportDailyUsageCountType:usageString:usageBool:appId:completion:]_block_invoke
2026-02-14 10:32:38.520969+0000 0x28cead0  Info        0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEORouteBuilder] Generating output for GEOWaypointRoute (WALKING)
2026-02-14 10:32:38.521095+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RequestRoutingPathPoints in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:38.521121+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key RequestRoutingPathPoints in CFPrefsManagedSource<0x60000300d830> (Domain: com.apple.GEO, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-02-14 10:32:38.521150+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key DebugActiveExperimentBranch in CFPrefsManagedSource<0x60000302c510> (Domain: com.apple.GEO, User: kCFPreferencesCurrentUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
